"idlinha";"idparada"
127721;2519
127721;2521
127721;2542
127721;2544
127721;2546
127721;2552
127721;2555
127721;2562
127721;2564
127721;2585
127721;2597
127721;2600
127721;2601
127721;3193
127721;3195
127721;3197
127721;3200
127721;3205
127721;4632
127721;5145
127721;5163
127721;5177
127721;5178
127721;5227
127721;5417
127721;5618
127721;5694
127721;5755
127721;5757
127721;5783
127721;5784
127721;5863
127722;533
127722;535
127722;537
127722;545
127722;551
127722;554
127722;559
127722;563
127722;737
127722;752
127722;765
127722;768
127722;803
127722;805
127722;807
127722;821
127722;910
127722;916
127722;918
127722;922
127722;925
127722;928
127722;929
127722;950
127722;960
127722;1111
127722;1118
127722;1120
127722;1122
127722;1141
127722;1143
127722;1191
127722;1192
127722;1195
127722;1217
127722;1220
127722;1260
127722;1262
127722;1265
127722;1266
127722;1268
127722;2393
127722;2395
127722;2406
127722;2412
127722;2414
127722;2416
127722;2423
127722;2425
127722;2434
127722;2441
127722;2476
127722;2478
127722;2480
127722;2482
127722;2484
127722;2485
127722;2492
127722;2494
127722;2497
127722;2499
127722;2518
127722;2523
127722;2540
127722;2541
127722;2543
127722;2545
127722;2554
127722;2563
127722;2565
127722;2584
127722;2598
127722;3194
127722;3196
127722;3201
127722;5055
127722;5122
127722;5460
127722;5484
127722;5587
127722;5754
127722;5786
127722;5973
127724;434
127724;454
127724;456
127724;470
127724;471
127724;483
127724;485
127724;2014
127724;2017
127724;2019
127724;2020
127724;2022
127724;2023
127724;2029
127724;2037
127724;2038
127724;2504
127724;2505
127724;2508
127724;2509
127724;2511
127724;2514
127724;2516
127724;2574
127724;2576
127724;2579
127724;2588
127724;2590
127724;2594
127724;2597
127724;2600
127724;2601
127724;2606
127724;2695
127724;2707
127724;2720
127724;2775
127724;2780
127724;2781
127724;2811
127724;2815
127724;3143
127724;3146
127724;3148
127724;3150
127724;3152
127724;3193
127724;3195
127724;4466
127724;4468
127724;4469
127724;4472
127724;4474
127724;4476
127724;4479
127724;4481
127724;4491
127724;4492
127724;4493
127724;4495
127724;4502
127724;4504
127724;4507
127724;4521
127724;4523
127724;4526
127724;4528
127724;4543
127724;4546
127724;4576
127724;4578
127724;4579
127724;4580
127724;4583
127724;4592
127724;5229
127724;5300
127724;5467
127724;5601
127724;5602
127724;5645
127724;5778
127724;5826
127724;6045
127724;6117
127725;414
127725;433
127725;435
127725;455
127725;460
127725;468
127725;469
127725;482
127725;484
127725;486
127725;2507
127725;2510
127725;2512
127725;2515
127725;2573
127725;2575
127725;2577
127725;2578
127725;2589
127725;2593
127725;2595
127725;2598
127725;2605
127725;2694
127725;2698
127725;2722
127725;2723
127725;2726
127725;2774
127725;2776
127725;2777
127725;2782
127725;2789
127725;2810
127725;3142
127725;3145
127725;3147
127725;3149
127725;3151
127725;3194
127725;4467
127725;4470
127725;4471
127725;4473
127725;4475
127725;4477
127725;4480
127725;4494
127725;4498
127725;4501
127725;4508
127725;4520
127725;4522
127725;4527
127725;4529
127725;4544
127725;4545
127725;4575
127725;4577
127725;4581
127725;4582
127725;4584
127725;5055
127725;5067
127725;5549
127725;5587
127725;5607
127725;5611
127725;5612
127725;5716
127725;5825
127725;5827
127725;5836
127725;5945
127725;6026
127725;6208
127726;434
127726;454
127726;456
127726;470
127726;471
127726;483
127726;485
127726;2014
127726;2017
127726;2019
127726;2020
127726;2022
127726;2023
127726;2029
127726;2037
127726;2038
127726;2504
127726;2505
127726;2508
127726;2509
127726;2511
127726;2514
127726;2516
127726;2574
127726;2576
127726;2579
127726;2588
127726;2590
127726;2594
127726;2597
127726;2600
127726;2601
127726;2606
127726;2695
127726;2707
127726;2720
127726;2775
127726;2780
127726;2781
127726;2811
127726;2815
127726;3143
127726;3146
127726;3148
127726;3150
127726;3152
127726;3193
127726;3195
127726;4466
127726;4468
127726;4469
127726;4472
127726;4474
127726;4476
127726;4479
127726;4481
127726;4491
127726;4492
127726;4493
127726;4495
127726;4502
127726;4504
127726;4507
127726;4521
127726;4523
127726;4526
127726;4528
127726;4543
127726;4546
127726;4576
127726;4578
127726;4579
127726;4580
127726;4583
127726;4592
127726;5229
127726;5300
127726;5467
127726;5601
127726;5602
127726;5645
127726;5778
127726;5826
127726;6045
127726;6117
127727;414
127727;433
127727;435
127727;455
127727;460
127727;468
127727;469
127727;482
127727;484
127727;486
127727;2506
127727;2507
127727;2510
127727;2512
127727;2515
127727;2573
127727;2575
127727;2577
127727;2578
127727;2589
127727;2593
127727;2595
127727;2598
127727;2605
127727;2694
127727;2698
127727;2722
127727;2723
127727;2726
127727;2774
127727;2776
127727;2777
127727;2782
127727;2789
127727;2810
127727;3142
127727;3145
127727;3147
127727;3149
127727;3151
127727;3194
127727;4467
127727;4470
127727;4471
127727;4473
127727;4475
127727;4477
127727;4480
127727;4494
127727;4498
127727;4501
127727;4508
127727;4520
127727;4522
127727;4527
127727;4529
127727;4544
127727;4545
127727;4575
127727;4577
127727;4581
127727;4582
127727;4584
127727;5055
127727;5067
127727;5549
127727;5587
127727;5607
127727;5611
127727;5612
127727;5716
127727;5825
127727;5827
127727;5836
127727;5945
127727;6026
127727;6208
127728;434
127728;454
127728;456
127728;470
127728;471
127728;483
127728;485
127728;2361
127728;2363
127728;2504
127728;2508
127728;2509
127728;2511
127728;2514
127728;2516
127728;2574
127728;2576
127728;2579
127728;2588
127728;2590
127728;2594
127728;2597
127728;2599
127728;2600
127728;2601
127728;2606
127728;2697
127728;2701
127728;2712
127728;2721
127728;2725
127728;2775
127728;2780
127728;2781
127728;2811
127728;2815
127728;2844
127728;2856
127728;2875
127728;2877
127728;2902
127728;2915
127728;2921
127728;3143
127728;3146
127728;3148
127728;3150
127728;3152
127728;3193
127728;3195
127728;3620
127728;3632
127728;3636
127728;4466
127728;4468
127728;4469
127728;4472
127728;4474
127728;4476
127728;4479
127728;4481
127728;4491
127728;4492
127728;4493
127728;4495
127728;4502
127728;4504
127728;4507
127728;4521
127728;4523
127728;4526
127728;4528
127728;4543
127728;4546
127728;4576
127728;4578
127728;4579
127728;4580
127728;4583
127728;4592
127728;5057
127728;5058
127728;5060
127728;5061
127728;5062
127728;5139
127728;5229
127728;5300
127728;5304
127728;5343
127728;5344
127728;5467
127728;5645
127728;5728
127728;5752
127728;5771
127728;5778
127728;5826
127728;5963
127728;6003
127728;6005
127728;6007
127728;6010
127728;6020
127728;6036
127728;6045
127728;6071
127728;6111
127728;6117
127728;6118
127728;6134
127728;6162
127729;414
127729;433
127729;435
127729;455
127729;460
127729;468
127729;469
127729;482
127729;484
127729;486
127729;2053
127729;2362
127729;2366
127729;2507
127729;2510
127729;2512
127729;2515
127729;2573
127729;2575
127729;2577
127729;2578
127729;2589
127729;2593
127729;2595
127729;2598
127729;2602
127729;2605
127729;2694
127729;2698
127729;2702
127729;2722
127729;2723
127729;2726
127729;2774
127729;2776
127729;2777
127729;2782
127729;2789
127729;2810
127729;2849
127729;2857
127729;2874
127729;2876
127729;2916
127729;2920
127729;3142
127729;3145
127729;3147
127729;3149
127729;3151
127729;3194
127729;3606
127729;3619
127729;3625
127729;4467
127729;4470
127729;4471
127729;4473
127729;4475
127729;4477
127729;4480
127729;4494
127729;4498
127729;4501
127729;4508
127729;4520
127729;4522
127729;4527
127729;4529
127729;4544
127729;4545
127729;4575
127729;4577
127729;4581
127729;4582
127729;4584
127729;5055
127729;5056
127729;5059
127729;5063
127729;5065
127729;5066
127729;5067
127729;5305
127729;5342
127729;5345
127729;5549
127729;5587
127729;5607
127729;5611
127729;5612
127729;5716
127729;5825
127729;5827
127729;5836
127729;5945
127729;6004
127729;6006
127729;6008
127729;6009
127729;6011
127729;6026
127729;6133
127729;6208
127730;434
127730;454
127730;456
127730;470
127730;471
127730;483
127730;485
127730;2361
127730;2363
127730;2504
127730;2505
127730;2508
127730;2509
127730;2511
127730;2514
127730;2516
127730;2574
127730;2576
127730;2579
127730;2588
127730;2590
127730;2594
127730;2597
127730;2599
127730;2600
127730;2601
127730;2606
127730;2697
127730;2701
127730;2712
127730;2721
127730;2725
127730;2775
127730;2780
127730;2781
127730;2811
127730;2815
127730;2844
127730;2856
127730;2875
127730;2877
127730;2902
127730;2915
127730;2921
127730;3143
127730;3146
127730;3148
127730;3150
127730;3152
127730;3193
127730;3195
127730;3620
127730;3632
127730;3636
127730;4466
127730;4468
127730;4469
127730;4472
127730;4474
127730;4476
127730;4479
127730;4481
127730;4491
127730;4492
127730;4493
127730;4495
127730;4502
127730;4504
127730;4507
127730;4521
127730;4523
127730;4526
127730;4528
127730;4543
127730;4546
127730;4576
127730;4578
127730;4579
127730;4580
127730;4583
127730;4592
127730;5057
127730;5058
127730;5060
127730;5061
127730;5062
127730;5139
127730;5229
127730;5300
127730;5304
127730;5343
127730;5344
127730;5467
127730;5645
127730;5728
127730;5752
127730;5771
127730;5778
127730;5826
127730;5963
127730;6003
127730;6005
127730;6007
127730;6010
127730;6020
127730;6036
127730;6045
127730;6071
127730;6111
127730;6117
127730;6118
127730;6134
127730;6162
127731;414
127731;433
127731;435
127731;455
127731;460
127731;468
127731;469
127731;482
127731;484
127731;486
127731;2053
127731;2362
127731;2366
127731;2506
127731;2507
127731;2510
127731;2512
127731;2515
127731;2573
127731;2575
127731;2577
127731;2578
127731;2589
127731;2593
127731;2595
127731;2598
127731;2602
127731;2605
127731;2694
127731;2698
127731;2702
127731;2722
127731;2723
127731;2726
127731;2774
127731;2776
127731;2777
127731;2782
127731;2789
127731;2810
127731;2849
127731;2857
127731;2874
127731;2876
127731;2916
127731;2920
127731;3142
127731;3145
127731;3147
127731;3149
127731;3151
127731;3194
127731;3606
127731;3619
127731;3625
127731;4467
127731;4470
127731;4471
127731;4473
127731;4475
127731;4477
127731;4480
127731;4494
127731;4498
127731;4501
127731;4508
127731;4520
127731;4522
127731;4527
127731;4529
127731;4544
127731;4545
127731;4575
127731;4577
127731;4581
127731;4582
127731;4584
127731;5055
127731;5056
127731;5059
127731;5063
127731;5065
127731;5066
127731;5067
127731;5305
127731;5342
127731;5345
127731;5549
127731;5587
127731;5607
127731;5611
127731;5612
127731;5716
127731;5825
127731;5827
127731;5836
127731;5945
127731;6004
127731;6006
127731;6008
127731;6009
127731;6011
127731;6026
127731;6133
127731;6208
127732;2361
127732;2363
127732;2574
127732;2576
127732;2579
127732;2588
127732;2590
127732;2594
127732;2597
127732;2599
127732;2600
127732;2601
127732;2606
127732;2697
127732;2701
127732;2712
127732;2721
127732;2725
127732;2775
127732;2780
127732;2781
127732;2811
127732;2815
127732;2844
127732;2856
127732;2875
127732;2877
127732;2902
127732;2915
127732;2921
127732;3143
127732;3146
127732;3148
127732;3150
127732;3152
127732;3193
127732;3195
127732;3620
127732;3632
127732;3636
127732;4474
127732;4476
127732;4479
127732;4481
127732;4491
127732;4492
127732;4493
127732;4495
127732;4502
127732;4504
127732;4507
127732;4521
127732;4523
127732;4526
127732;4528
127732;4543
127732;4546
127732;4576
127732;4578
127732;4579
127732;4580
127732;4583
127732;4592
127732;5057
127732;5058
127732;5060
127732;5061
127732;5062
127732;5139
127732;5229
127732;5304
127732;5343
127732;5344
127732;5467
127732;5728
127732;5752
127732;5771
127732;5826
127732;5963
127732;6003
127732;6005
127732;6007
127732;6010
127732;6020
127732;6036
127732;6071
127732;6111
127732;6117
127732;6118
127732;6134
127732;6162
127733;1630
127733;1631
127733;1632
127733;1666
127733;2006
127733;2030
127733;2036
127733;2039
127733;2049
127733;2074
127733;2076
127733;2081
127733;2126
127733;2130
127733;2144
127733;2146
127733;2236
127733;2237
127733;2697
127733;2712
127733;2725
127733;2791
127733;2794
127733;2820
127733;2823
127733;2824
127733;3144
127733;3146
127733;3148
127733;3150
127733;3152
127733;3154
127733;3196
127733;3201
127733;3207
127733;3208
127733;4629
127733;4630
127733;4631
127733;5179
127733;5728
127733;5752
127733;5839
127733;5840
127733;5894
127733;6020
127733;6036
127733;6037
127733;6120
127733;100000
127734;1629
127734;1665
127734;2003
127734;2005
127734;2029
127734;2035
127734;2038
127734;2068
127734;2069
127734;2072
127734;2075
127734;2078
127734;2085
127734;2127
127734;2143
127734;2145
127734;2231
127734;2233
127734;2694
127734;2698
127734;2722
127734;2723
127734;2726
127734;2789
127734;2790
127734;2795
127734;2809
127734;2821
127734;2822
127734;3142
127734;3145
127734;3147
127734;3149
127734;3151
127734;3153
127734;3197
127734;3200
127734;3205
127734;4632
127734;5417
127734;5435
127734;5612
127734;5650
127734;5651
127734;6026
127734;100000
127735;1536
127735;1540
127735;1555
127735;1589
127735;1593
127735;1607
127735;1803
127735;1845
127735;1854
127735;1978
127735;1983
127735;2014
127735;2017
127735;2022
127735;2023
127735;2066
127735;2079
127735;2612
127735;2613
127735;2617
127735;2620
127735;2695
127735;2707
127735;2720
127735;2775
127735;2780
127735;2781
127735;2811
127735;2815
127735;3143
127735;3146
127735;3148
127735;3150
127735;3152
127735;3196
127735;3200
127735;3201
127735;3205
127735;3207
127735;3208
127735;4629
127735;4630
127735;4631
127735;4632
127735;5025
127735;5044
127735;5414
127735;5417
127735;5453
127735;5467
127735;5522
127735;5596
127735;5597
127735;5601
127735;5602
127735;5719
127735;6117
127735;100005
127736;1629
127736;1650
127736;1795
127736;1796
127736;1802
127736;1844
127736;1979
127736;1981
127736;1984
127736;2025
127736;2068
127736;2069
127736;2072
127736;2075
127736;2611
127736;2615
127736;2616
127736;2619
127736;2696
127736;2711
127736;2718
127736;2774
127736;2782
127736;2810
127736;3142
127736;3145
127736;3147
127736;3149
127736;3151
127736;3197
127736;3198
127736;3200
127736;3201
127736;3205
127736;3207
127736;3208
127736;4629
127736;4630
127736;4631
127736;4632
127736;5043
127736;5340
127736;5404
127736;5417
127736;5466
127736;5538
127736;5539
127736;5594
127736;5595
127736;5598
127736;5607
127736;5611
127736;5612
127736;5658
127736;100005
127737;1536
127737;1540
127737;1555
127737;1589
127737;1593
127737;1607
127737;1803
127737;1845
127737;1854
127737;1978
127737;1983
127737;2014
127737;2017
127737;2022
127737;2023
127737;2066
127737;2079
127737;2612
127737;2613
127737;2617
127737;2620
127737;2695
127737;2707
127737;2720
127737;2775
127737;2780
127737;2781
127737;2811
127737;2815
127737;3143
127737;3146
127737;3148
127737;3150
127737;3152
127737;3196
127737;3200
127737;3201
127737;3205
127737;3207
127737;3208
127737;4629
127737;4630
127737;4631
127737;4632
127737;5025
127737;5044
127737;5414
127737;5453
127737;5467
127737;5522
127737;5596
127737;5597
127737;5601
127737;5602
127737;5719
127737;6117
127738;1629
127738;1650
127738;1795
127738;1796
127738;1802
127738;1844
127738;1979
127738;1981
127738;1984
127738;2025
127738;2068
127738;2069
127738;2072
127738;2075
127738;2611
127738;2615
127738;2616
127738;2619
127738;2696
127738;2711
127738;2718
127738;2774
127738;2782
127738;2810
127738;3142
127738;3145
127738;3147
127738;3149
127738;3151
127738;3197
127738;3198
127738;3200
127738;3201
127738;3205
127738;3207
127738;3208
127738;4629
127738;4630
127738;4631
127738;4632
127738;5043
127738;5340
127738;5404
127738;5466
127738;5538
127738;5539
127738;5594
127738;5595
127738;5598
127738;5607
127738;5611
127738;5612
127738;5658
127741;1630
127741;1631
127741;1632
127741;1666
127741;1803
127741;1845
127741;1854
127741;1978
127741;1983
127741;2014
127741;2017
127741;2022
127741;2023
127741;2074
127741;2076
127741;2079
127741;2590
127741;2591
127741;2596
127741;2597
127741;2600
127741;2601
127741;2603
127741;2604
127741;2608
127741;2609
127741;2610
127741;2614
127741;2618
127741;2695
127741;2707
127741;2720
127741;2775
127741;2780
127741;2781
127741;2811
127741;2815
127741;3143
127741;3146
127741;3148
127741;3150
127741;3152
127741;3193
127741;3195
127741;3206
127741;4612
127741;4613
127741;4614
127741;4615
127741;4616
127741;4626
127741;4627
127741;4628
127741;5453
127741;5467
127741;5596
127741;5597
127741;5601
127741;5602
127741;5770
127741;5839
127741;5840
127741;6117
127741;100022
127742;1500
