"idparada";"codigo";"longitude";"latitude";"terminal"
5507;"7971";-51,16716400000000000;-30,06477300000000000;"N"
5519;"7983";-51,16745100000000000;-30,06332700000000000;"N"
3198;"7990";-51,12749100000000000;-30,07746600000000000;"N"
1279;"7994";-51,19916500000000000;-30,08457700000000000;"N"
1807;"8002";-51,20591400000000000;-30,06202300000000000;"N"
1500;"8004";-51,23878500000000000;-30,03707500000000000;"N"
1587;"8022";-51,22509300000000000;-30,03610800000000000;"N"
5211;"8025";-51,22947600000000000;-30,02673700000000000;"N"
5209;"8029";-51,22919200000000000;-30,02732400000000000;"N"
1643;"8027";-51,22929800000000000;-30,02710400000000000;"N"
5210;"8028";-51,22937400000000000;-30,02694600000000000;"N"
5208;"8030";-51,22911000000000000;-30,02749800000000000;"N"
5207;"8031";-51,22903900000000000;-30,02764700000000000;"N"
5261;"8033";-51,22732500000000000;-30,02724700000000000;"N"
5260;"8034";-51,22726600000000000;-30,02741100000000000;"N"
5259;"8035";-51,22722400000000000;-30,02753200000000000;"N"
5213;"8048";-51,22629500000000000;-30,02652000000000000;"N"
2724;"8055";-51,17212100000000000;-30,05053700000000000;"N"
2883;"8058";-51,17232300000000000;-30,04557600000000000;"N"
2887;"8061";-51,17211200000000000;-30,04417000000000000;"N"
2905;"8066";-51,17181200000000000;-30,04006100000000000;"N"
1237;"8069";-51,21450900000000000;-30,08951800000000000;"N"
5034;"8075";-51,21360200000000000;-30,03996100000000000;"N"
2094;"8076";-51,21354700000000000;-30,04014900000000000;"N"
2087;"8079";-51,21143100000000000;-30,04300800000000000;"N"
2117;"8086";-51,20751300000000000;-30,04854100000000000;"N"
2084;"8085";-51,20837900000000000;-30,04731600000000000;"N"
1843;"8088";-51,20652800000000000;-30,04993500000000000;"N"
5191;"8089";-51,20639300000000000;-30,05026200000000000;"N"
4571;"8104";-51,11229000000000000;-30,11272700000000000;"N"
780;"8109";-51,24098700000000000;-30,10837100000000000;"N"
788;"8112";-51,23889100000000000;-30,10762600000000000;"N"
754;"8111";-51,24061600000000000;-30,10831200000000000;"N"
789;"8113";-51,23849700000000000;-30,10756200000000000;"N"
794;"8114";-51,23686900000000000;-30,10697800000000000;"N"
822;"8115";-51,23452500000000000;-30,10613700000000000;"N"
544;"8118";-51,24997900000000000;-30,11172900000000000;"N"
823;"8117";-51,23403700000000000;-30,10588600000000000;"N"
5267;"8124";-51,22678200000000000;-30,02730000000000000;"N"
5254;"8125";-51,22680300000000000;-30,02677400000000000;"N"
5269;"8127";-51,22679300000000000;-30,02682200000000000;"N"
5268;"8128";-51,22676000000000000;-30,02743600000000000;"N"
5273;"8129";-51,22668800000000000;-30,02735000000000000;"N"
5537;"8138";-51,17112300000000000;-30,01202100000000000;"N"
5540;"8162";-51,21955000000000000;-30,02651400000000000;"N"
2189;"8163";-51,21461300000000000;-30,02448000000000000;"N"
3533;"8167";-51,20671600000000000;-30,01589500000000000;"N"
3562;"8175";-51,20138000000000000;-30,00696100000000000;"N"
3563;"8174";-51,20107600000000000;-30,00640100000000000;"N"
3609;"8178";-51,19940300000000000;-30,00182500000000000;"N"
4256;"8197";-51,11896100000000000;-29,99044900000000000;"N"
4255;"8198";-51,11904700000000000;-29,99037600000000000;"N"
4257;"8204";-51,11921700000000000;-29,98856100000000000;"N"
5541;"8205";-51,11913900000000000;-29,98856500000000000;"N"
3532;"8206";-51,20683600000000000;-30,01589800000000000;"N"
5542;"8208";-51,19103100000000000;-30,00706500000000000;"N"
5545;"8213";-51,17178700000000000;-30,00874000000000000;"N"
5546;"8214";-51,17183200000000000;-30,00854400000000000;"N"
5247;"8237";-51,20227100000000000;-30,00948500000000000;"N"
5242;"8238";-51,20222700000000000;-30,00914100000000000;"N"
1664;"8242";-51,21674100000000000;-30,02622500000000000;"N"
1660;"8241";-51,21860600000000000;-30,02650700000000000;"N"
3688;"8244";-51,19063000000000000;-29,99667100000000000;"N"
3687;"8261";-51,19081500000000000;-29,99666800000000000;"N"
5553;"8249";-51,20779800000000000;-30,01682200000000000;"N"
5244;"8248";-51,20712300000000000;-30,01624400000000000;"N"
5246;"8250";-51,20373200000000000;-30,01305800000000000;"N"
5243;"8251";-51,20383500000000000;-30,01306700000000000;"N"
5554;"8252";-51,20873400000000000;-30,01754200000000000;"N"
5241;"8253";-51,21521300000000000;-30,02503200000000000;"N"
3608;"8255";-51,19996800000000000;-30,00328400000000000;"N"
3607;"8256";-51,20005900000000000;-30,00374700000000000;"N"
5245;"8257";-51,21004900000000000;-30,01918800000000000;"N"
3650;"8258";-51,19831500000000000;-29,99927000000000000;"N"
2193;"8260";-51,21289500000000000;-30,02284500000000000;"N"
2104;"8262";-51,21288200000000000;-30,03468800000000000;"N"
5555;"8263";-51,25009900000000000;-30,09901400000000000;"N"
4851;"8283";-51,11796500000000000;-29,98410700000000000;"N"
4267;"8284";-51,11965800000000000;-29,98556000000000000;"N"
4252;"8286";-51,12334200000000000;-29,98875100000000000;"N"
4249;"8288";-51,12539300000000000;-29,99053300000000000;"N"
5559;"8295";-51,13249600000000000;-29,99920800000000000;"N"
5524;"8309";-51,19907000000000000;-30,08471300000000000;"N"
4042;"8333";-51,14248000000000000;-30,00834700000000000;"N"
4142;"8340";-51,13405000000000000;-30,00182900000000000;"N"
4195;"8342";-51,13151800000000000;-29,99730000000000000;"N"
4213;"8345";-51,12721000000000000;-29,99199800000000000;"N"
2244;"8368";-51,19935400000000000;-30,03941100000000000;"N"
2162;"8366";-51,20269500000000000;-30,03845200000000000;"N"
2245;"8369";-51,19865100000000000;-30,03971000000000000;"N"
2247;"8370";-51,19622500000000000;-30,04025300000000000;"N"
2249;"8371";-51,19566900000000000;-30,04024100000000000;"N"
2264;"8372";-51,19183700000000000;-30,04115100000000000;"N"
2263;"8373";-51,19158400000000000;-30,04167500000000000;"N"
2265;"8374";-51,18985400000000000;-30,04275800000000000;"N"
2266;"8376";-51,18918800000000000;-30,04302400000000000;"N"
2839;"8378";-51,18308300000000000;-30,04340900000000000;"N"
2871;"8380";-51,17704000000000000;-30,04015800000000000;"N"
2909;"8381";-51,16805800000000000;-30,04068300000000000;"N"
2910;"8382";-51,16731700000000000;-30,04064100000000000;"N"
3028;"8391";-51,15663300000000000;-30,04117500000000000;"N"
3023;"8392";-51,15745300000000000;-30,04100400000000000;"N"
3016;"8393";-51,16257000000000000;-30,03985600000000000;"N"
3017;"8394";-51,16195000000000000;-30,03999300000000000;"N"
4781;"8395";-51,08532600000000000;-30,04661500000000000;"N"
2872;"8438";-51,17552400000000000;-30,03862000000000000;"N"
2855;"8439";-51,17803900000000000;-30,04136400000000000;"N"
5569;"8442";-51,14494500000000000;-30,04294100000000000;"N"
3242;"8443";-51,14489700000000000;-30,04303700000000000;"N"
1503;"8451";-51,23964400000000000;-30,03603500000000000;"N"
5571;"8453";-51,22453900000000000;-30,02785300000000000;"N"
2554;"8462";-51,13838600000000000;-30,09512700000000000;"N"
3498;"8463";-51,11878700000000000;-30,02060400000000000;"N"
4753;"8466";-51,09728800000000000;-30,04682100000000000;"N"
203;"8469";-51,17202600000000000;-30,01631700000000000;"N"
3866;"8482";-51,16652600000000000;-30,00403900000000000;"N"
3816;"8483";-51,17164300000000000;-30,00548900000000000;"N"
4197;"8488";-51,13434000000000000;-29,99475700000000000;"N"
4083;"8492";-51,14892200000000000;-29,99967400000000000;"N"
3924;"8494";-51,15191200000000000;-30,00499900000000000;"N"
3523;"8502";-51,21079800000000000;-30,01244100000000000;"N"
3535;"8503";-51,20781800000000000;-30,01303400000000000;"N"
3537;"8505";-51,20481900000000000;-30,01266800000000000;"N"
3547;"8506";-51,20391700000000000;-30,01047900000000000;"N"
3599;"8510";-51,19367600000000000;-30,01161800000000000;"N"
3600;"8511";-51,19285600000000000;-30,01009300000000000;"N"
3772;"8517";-51,17957300000000000;-30,01093000000000000;"N"
3774;"8518";-51,17885700000000000;-30,00993800000000000;"N"
3788;"8520";-51,17760700000000000;-30,00593400000000000;"N"
3815;"8522";-51,17268200000000000;-30,00559300000000000;"N"
3820;"8523";-51,17046600000000000;-30,00552600000000000;"N"
3821;"8524";-51,16990300000000000;-30,00570500000000000;"N"
3822;"8525";-51,16808800000000000;-30,00774400000000000;"N"
3823;"8526";-51,16792400000000000;-30,00579300000000000;"N"
3825;"8527";-51,16815300000000000;-30,00453500000000000;"N"
3864;"8528";-51,16636400000000000;-30,00533000000000000;"N"
3862;"8529";-51,16601300000000000;-30,00701300000000000;"N"
3868;"8530";-51,16444300000000000;-30,00710800000000000;"N"
3870;"8531";-51,16454100000000000;-30,00524200000000000;"N"
3874;"8532";-51,16386500000000000;-30,00503400000000000;"N"
3873;"8533";-51,16357700000000000;-30,00592000000000000;"N"
3906;"8535";-51,15862500000000000;-30,00715200000000000;"N"
3911;"8536";-51,15683900000000000;-30,00490600000000000;"N"
3912;"8537";-51,15695100000000000;-30,00414200000000000;"N"
3913;"8538";-51,15888300000000000;-30,00401700000000000;"N"
3887;"8539";-51,15934300000000000;-30,00239400000000000;"N"
3953;"8540";-51,15519200000000000;-29,99840400000000000;"N"
3955;"8541";-51,15525500000000000;-29,99705300000000000;"N"
2965;"8550";-51,17514600000000000;-30,01841400000000000;"N"
5496;"8554";-51,19319300000000000;-30,02188600000000000;"N"
143;"8580";-51,19416400000000000;-30,15823000000000000;"N"
5155;"8595";-51,22545100000000000;-30,13543000000000000;"N"
654;"8597";-51,23227000000000000;-30,13285400000000000;"N"
559;"8610";-51,25220100000000000;-30,10359300000000000;"N"
1326;"8617";-51,24327700000000000;-30,07708500000000000;"N"
1536;"8619";-51,22918000000000000;-30,04622900000000000;"N"
5227;"8626";-51,25239800000000000;-30,10360500000000000;"N"
494;"8630";-51,25378000000000000;-30,11632800000000000;"N"
496;"8632";-51,25287300000000000;-30,12222200000000000;"N"
666;"8643";-51,22745400000000000;-30,13548600000000000;"N"
131;"8646";-51,20170800000000000;-30,15026100000000000;"N"
435;"8663";-51,14514200000000000;-30,15054100000000000;"N"
5508;"8691";-51,16725000000000000;-30,07106400000000000;"N"
5509;"8695";-51,16743200000000000;-30,07115400000000000;"N"
2695;"8754";-51,17850800000000000;-30,06315900000000000;"N"
1629;"8733";-51,21885400000000000;-30,03804100000000000;"N"
2075;"8735";-51,21541300000000000;-30,04249500000000000;"N"
2074;"8736";-51,21577000000000000;-30,04188500000000000;"N"
5514;"8756";-51,16213800000000000;-30,07050000000000000;"N"
2738;"8758";-51,16194000000000000;-30,07645600000000000;"N"
2743;"8771";-51,16073600000000000;-30,07494200000000000;"N"
2741;"8772";-51,16176500000000000;-30,07537500000000000;"N"
5535;"8798";-51,19354600000000000;-30,18739300000000000;"N"
5536;"8797";-51,19353300000000000;-30,18750500000000000;"N"
3072;"8802";-51,16375600000000000;-30,02046900000000000;"N"
4946;"8803";-51,09373500000000000;-30,00083400000000000;"N"
4591;"8805";-51,11115500000000000;-30,10585700000000000;"N"
1758;"8815";-51,15584600000000000;-30,03569200000000000;"N"
1561;"8819";-51,22484800000000000;-30,04197700000000000;"N"
5578;"8818";-51,04637700000000000;-30,22058900000000000;"N"
5522;"8823";-51,12739500000000000;-30,07750800000000000;"N"
2324;"8827";-51,19465700000000000;-30,02213700000000000;"N"
2329;"8833";-51,18857600000000000;-30,03246400000000000;"N"
2290;"8834";-51,18612600000000000;-30,03433100000000000;"N"
249;"8849";-51,17728800000000000;-30,17386300000000000;"N"
2803;"8870";-51,15873900000000000;-30,05768300000000000;"N"
1432;"8875";-51,22875400000000000;-30,06285700000000000;"N"
1440;"8876";-51,22828200000000000;-30,06175900000000000;"N"
1441;"8877";-51,22802800000000000;-30,06137900000000000;"N"
1509;"8878";-51,23823300000000000;-30,03482000000000000;"N"
5583;"8887";-51,22815000000000000;-30,02852300000000000;"N"
4795;"8894";-51,11520500000000000;-30,00023600000000000;"N"
4796;"8895";-51,11508600000000000;-30,00015300000000000;"N"
863;"8902";-51,24003700000000000;-30,09227400000000000;"N"
5397;"8903";-51,22584800000000000;-30,03315100000000000;"N"
1442;"8906";-51,22776000000000000;-30,06054900000000000;"N"
1860;"8907";-51,20083200000000000;-30,05287200000000000;"N"
1859;"8908";-51,20188200000000000;-30,05140500000000000;"N"
1858;"8909";-51,20284200000000000;-30,05006100000000000;"N"
2135;"8912";-51,20415700000000000;-30,04817300000000000;"N"
2120;"8915";-51,20493600000000000;-30,04705400000000000;"N"
2123;"8917";-51,20571100000000000;-30,04594100000000000;"N"
2129;"8918";-51,20642300000000000;-30,04479200000000000;"N"
2128;"8919";-51,20646600000000000;-30,04486900000000000;"N"
1620;"8920";-51,22360300000000000;-30,03948200000000000;"N"
864;"8924";-51,23940200000000000;-30,09259600000000000;"N"
4665;"8969";-51,11348100000000000;-30,03136400000000000;"N"
4087;"8971";-51,14647800000000000;-29,99942800000000000;"N"
3758;"8981";-51,18077300000000000;-30,00901700000000000;"N"
5589;"8983";-51,20418600000000000;-29,99350200000000000;"N"
3584;"8984";-51,20220700000000000;-29,99397500000000000;"N"
5106;"8989";-51,16985900000000000;-30,16216200000000000;"N"
5076;"8990";-51,16992300000000000;-30,16097600000000000;"N"
656;"8978";-51,23184400000000000;-30,13140800000000000;"N"
5591;"8991";-51,20205800000000000;-30,12630700000000000;"N"
976;"8995";-51,22295800000000000;-30,10409700000000000;"N"
1653;"9146";-51,22238400000000000;-30,02788100000000000;"N"
3538;"8997";-51,20689400000000000;-30,00877400000000000;"N"
3541;"8998";-51,20446300000000000;-30,00971800000000000;"N"
5592;"8999";-51,20450700000000000;-30,00962100000000000;"N"
3551;"9000";-51,20209200000000000;-30,01047900000000000;"N"
3554;"9005";-51,20077800000000000;-30,01094700000000000;"N"
3592;"9009";-51,19908000000000000;-30,01162500000000000;"N"
3553;"9004";-51,20098900000000000;-30,01094900000000000;"N"
3591;"9008";-51,19908900000000000;-30,01154400000000000;"N"
3593;"9013";-51,19771300000000000;-30,01202900000000000;"N"
923;"9136";-51,22859200000000000;-30,10671700000000000;"N"
992;"9137";-51,22850500000000000;-30,09697900000000000;"N"
915;"9139";-51,22707000000000000;-30,10984800000000000;"N"
5593;"9048";-51,15572000000000000;-30,03450000000000000;"N"
3767;"9092";-51,17544400000000000;-30,01528000000000000;"N"
5610;"9096";-51,18236700000000000;-30,03674700000000000;"N"
5609;"9095";-51,18200700000000000;-30,03576300000000000;"N"
5340;"9055";-51,21138100000000000;-30,05103200000000000;"N"
5538;"9058";-51,20822600000000000;-30,05151000000000000;"N"
5597;"9064";-51,19431700000000000;-30,05852000000000000;"N"
5596;"9063";-51,20202000000000000;-30,05357300000000000;"N"
5598;"9065";-51,19304100000000000;-30,05935200000000000;"N"
5601;"9073";-51,18147200000000000;-30,06459000000000000;"N"
2026;"9072";-51,18408200000000000;-30,06421500000000000;"N"
5602;"9074";-51,17809000000000000;-30,06269200000000000;"N"
5603;"9075";-51,17495800000000000;-30,06210800000000000;"N"
5604;"9076";-51,17493200000000000;-30,06203200000000000;"N"
5605;"9079";-51,16639200000000000;-30,06190500000000000;"N"
2773;"9078";-51,16639200000000000;-30,06183100000000000;"N"
5606;"9082";-51,16277700000000000;-30,06221900000000000;"N"
2780;"9083";-51,16155500000000000;-30,06246900000000000;"N"
5600;"9085";-51,18847300000000000;-30,06194100000000000;"N"
5611;"9101";-51,15257100000000000;-30,06530300000000000;"N"
2815;"9100";-51,15253100000000000;-30,06518300000000000;"N"
5612;"9120";-51,14855700000000000;-30,06756500000000000;"N"
3206;"9128";-51,12316400000000000;-30,07681100000000000;"N"
3208;"9130";-51,11917200000000000;-30,07823300000000000;"N"
1995;"9145";-51,19579000000000000;-30,05515800000000000;"N"
5621;"9206";-51,17427300000000000;-30,01251400000000000;"N"
526;"9151";-51,25660300000000000;-30,10865000000000000;"N"
1547;"9157";-51,22739900000000000;-30,04553600000000000;"N"
4156;"9164";-51,12754400000000000;-30,00359000000000000;"N"
2267;"9181";-51,18855200000000000;-30,04471600000000000;"N"
5620;"9168";-51,22079300000000000;-30,02652200000000000;"N"
2885;"9177";-51,17200900000000000;-30,04596900000000000;"N"
3802;"9171";-51,17465200000000000;-30,01184800000000000;"N"
5533;"9208";-51,24632100000000000;-30,11036800000000000;"N"
5626;"9238";-51,20427800000000000;-29,99355500000000000;"N"
5470;"9237";-51,18031200000000000;-30,00866400000000000;"N"
5510;"9276";-51,16532700000000000;-30,07083300000000000;"N"
5512;"9277";-51,16453300000000000;-30,07071300000000000;"N"
5627;"9278";-51,16442600000000000;-30,07076400000000000;"N"
5513;"9279";-51,16273500000000000;-30,07042800000000000;"N"
5628;"9280";-51,16850900000000000;-30,06891000000000000;"N"
5629;"9281";-51,16812200000000000;-30,07100500000000000;"N"
5517;"9286";-51,16889200000000000;-30,06685200000000000;"N"
2124;"9275";-51,20566100000000000;-30,04587400000000000;"N"
5631;"9292";-51,21149800000000000;-30,01389600000000000;"N"
5632;"9293";-51,13981200000000000;-30,01074400000000000;"N"
5635;"9296";-51,13617700000000000;-30,01096000000000000;"N"
4338;"9297";-51,07917800000000000;-30,22329100000000000;"N"
5640;"9363";-51,17859700000000000;-30,21318900000000000;"N"
5299;"9302";-51,19180900000000000;-30,00232800000000000;"N"
3770;"9308";-51,17590100000000000;-30,01439800000000000;"N"
2673;"9318";-51,17472300000000000;-30,06742200000000000;"N"
2672;"9317";-51,17474600000000000;-30,06735200000000000;"N"
2644;"9315";-51,17633300000000000;-30,06743600000000000;"N"
2642;"9313";-51,17952200000000000;-30,06631600000000000;"N"
2632;"9312";-51,18072200000000000;-30,06579500000000000;"N"
2693;"9311";-51,18177700000000000;-30,06534000000000000;"N"
2643;"9316";-51,17633900000000000;-30,06750800000000000;"N"
5400;"9309";-51,12626200000000000;-29,98026800000000000;"N"
184;"9335";-51,17767200000000000;-30,21106500000000000;"N"
5045;"9341";-51,17377200000000000;-30,15864900000000000;"N"
50;"9322";-51,21947400000000000;-30,15804500000000000;"N"
1287;"9334";-51,19799200000000000;-30,08224600000000000;"N"
5645;"9391";-51,14699200000000000;-30,14983100000000000;"N"
2953;"9489";-51,17493700000000000;-30,02639400000000000;"N"
5181;"9352";-51,21183900000000000;-30,06555900000000000;"N"
2071;"9373";-51,21503800000000000;-30,04371000000000000;"N"
5588;"9381";-51,23247300000000000;-30,13169800000000000;"N"
546;"9383";-51,25054300000000000;-30,11045000000000000;"N"
5401;"9403";-51,22776600000000000;-30,03168400000000000;"N"
1585;"9404";-51,22778400000000000;-30,03187300000000000;"N"
1526;"9417";-51,23639500000000000;-30,03123800000000000;"N"
